sdscid,tenure,female,year,yearsq,select,articles,prestige,presthi,male,m_year,m_yearsq,m_select,m_articles,m_prestige,m_presthi,f_year,f_yearsq,f_select,f_articles,f_prestige,f_presthi,pdasample
11041,1,1,9,81,7,23,3.6800001,0,0,0,0,0,0,0,0,9,81,7,23,3.6800001,0,1
11043,0,1,1,1,5,1,1.005,0,0,0,0,0,0,0,0,1,1,5,1,1.005,0,1
11043,0,1,2,4,5,1,1.005,0,0,0,0,0,0,0,0,2,4,5,1,1.005,0,1
11043,0,1,3,9,5,1,1.005,0,0,0,0,0,0,0,0,3,9,5,1,1.005,0,1
11043,0,1,4,16,5,2,1.005,0,0,0,0,0,0,0,0,4,16,5,2,1.005,0,1
11043,0,1,5,25,5,2,1.005,0,0,0,0,0,0,0,0,5,25,5,2,1.005,0,1
11043,0,1,6,36,5,2,1.005,0,0,0,0,0,0,0,0,6,36,5,2,1.005,0,1
11043,1,1,7,49,5,2,1.005,0,0,0,0,0,0,0,0,7,49,5,2,1.005,0,1
11046,0,1,1,1,5,3,3.3599999,0,0,0,0,0,0,0,0,1,1,5,3,3.3599999,0,1
11046,0,1,2,4,5,4,3.3599999,0,0,0,0,0,0,0,0,2,4,5,4,3.3599999,0,1
11046,0,1,3,9,5,7,3.3599999,0,0,0,0,0,0,0,0,3,9,5,7,3.3599999,0,1
11046,0,1,4,16,5,9,3.3599999,0,0,0,0,0,0,0,0,4,16,5,9,3.3599999,0,1
11046,0,1,5,25,5,13,2.5599999,0,0,0,0,0,0,0,0,5,25,5,13,2.5599999,0,1
11046,0,1,6,36,5,17,2.5599999,0,0,0,0,0,0,0,0,6,36,5,17,2.5599999,0,1
11046,0,1,7,49,5,19,2.5599999,0,0,0,0,0,0,0,0,7,49,5,19,2.5599999,0,1
11046,1,1,8,64,5,21,2.5599999,0,0,0,0,0,0,0,0,8,64,5,21,2.5599999,0,1
11047,0,1,1,1,4,4,3.6800001,0,0,0,0,0,0,0,0,1,1,4,4,3.6800001,0,1
11047,0,1,2,4,4,7,3.6800001,0,0,0,0,0,0,0,0,2,4,4,7,3.6800001,0,1
11047,0,1,3,9,4,8,3.6800001,0,0,0,0,0,0,0,0,3,9,4,8,3.6800001,0,1
11047,0,1,4,16,4,10,3.6800001,0,0,0,0,0,0,0,0,4,16,4,10,3.6800001,0,1
11047,0,1,5,25,4,13,3.6800001,0,0,0,0,0,0,0,0,5,25,4,13,3.6800001,0,1
11047,1,1,6,36,4,16,3.6800001,0,0,0,0,0,0,0,0,6,36,4,16,3.6800001,0,1
11063,0,1,1,1,4.9499998,4,4,1,0,0,0,0,0,0,0,1,1,4.9499998,4,4,1,1
11063,0,1,2,4,4.9499998,4,4,1,0,0,0,0,0,0,0,2,4,4.9499998,4,4,1,1
11063,0,1,3,9,4.9499998,5,4,1,0,0,0,0,0,0,0,3,9,4.9499998,5,4,1,1
11063,0,1,4,16,4.9499998,5,4,1,0,0,0,0,0,0,0,4,16,4.9499998,5,4,1,1
11063,0,1,5,25,4.9499998,6,4,1,0,0,0,0,0,0,0,5,25,4.9499998,6,4,1,1
11063,0,1,6,36,4.9499998,7,4,1,0,0,0,0,0,0,0,6,36,4.9499998,7,4,1,1
11063,0,1,7,49,4.9499998,9,4,1,0,0,0,0,0,0,0,7,49,4.9499998,9,4,1,1
11063,0,1,8,64,4.9499998,12,4,1,0,0,0,0,0,0,0,8,64,4.9499998,12,4,1,1
11063,1,1,9,81,4.9499998,13,4,1,0,0,0,0,0,0,0,9,81,4.9499998,13,4,1,1
11075,0,1,1,1,4.9499998,2,2.8800001,0,0,0,0,0,0,0,0,1,1,4.9499998,2,2.8800001,0,1
11075,0,1,2,4,4.9499998,5,2.8800001,0,0,0,0,0,0,0,0,2,4,4.9499998,5,2.8800001,0,1
11501,0,1,1,1,5,1,2.52,0,0,0,0,0,0,0,0,1,1,5,1,2.52,0,1
11501,0,1,2,4,5,1,2.52,0,0,0,0,0,0,0,0,2,4,5,1,2.52,0,1
11501,0,1,3,9,5,1,2.52,0,0,0,0,0,0,0,0,3,9,5,1,2.52,0,1
11501,0,1,4,16,5,1,2.52,0,0,0,0,0,0,0,0,4,16,5,1,2.52,0,1
11501,0,1,5,25,5,1,2.52,0,0,0,0,0,0,0,0,5,25,5,1,2.52,0,1
11501,0,1,6,36,5,2,2.52,0,0,0,0,0,0,0,0,6,36,5,2,2.52,0,1
11501,0,1,7,49,5,2,2.52,0,0,0,0,0,0,0,0,7,49,5,2,2.52,0,1
11501,0,1,8,64,5,2,2.52,0,0,0,0,0,0,0,0,8,64,5,2,2.52,0,1
11501,0,1,9,81,5,2,2.52,0,0,0,0,0,0,0,0,9,81,5,2,2.52,0,1
11501,0,1,10,100,5,3,2.52,0,0,0,0,0,0,0,0,10,100,5,3,2.52,0,1
11501,1,1,11,121,5,3,2.52,0,0,0,0,0,0,0,0,11,121,5,3,2.52,0,0
11503,0,1,1,1,2,0,1.1,0,0,0,0,0,0,0,0,1,1,2,0,1.1,0,1
11503,0,1,2,4,2,0,1.1,0,0,0,0,0,0,0,0,2,4,2,0,1.1,0,1
11503,0,1,3,9,2,1,1.1,0,0,0,0,0,0,0,0,3,9,2,1,1.1,0,1
11503,0,1,4,16,2,1,1.1,0,0,0,0,0,0,0,0,4,16,2,1,1.1,0,1
11507,0,1,1,1,6,2,3.04,0,0,0,0,0,0,0,0,1,1,6,2,3.04,0,1
11507,0,1,2,4,6,2,3.04,0,0,0,0,0,0,0,0,2,4,6,2,3.04,0,1
11507,0,1,3,9,6,3,3.04,0,0,0,0,0,0,0,0,3,9,6,3,3.04,0,1
11507,0,1,4,16,6,3,3.04,0,0,0,0,0,0,0,0,4,16,6,3,3.04,0,1
11507,0,1,5,25,6,3,3.04,0,0,0,0,0,0,0,0,5,25,6,3,3.04,0,1
11507,0,1,6,36,6,4,3.04,0,0,0,0,0,0,0,0,6,36,6,4,3.04,0,1
11507,1,1,7,49,6,4,1,0,0,0,0,0,0,0,0,7,49,6,4,1,0,1
11508,0,1,1,1,2,2,2.72,0,0,0,0,0,0,0,0,1,1,2,2,2.72,0,1
11508,0,1,2,4,2,2,2.72,0,0,0,0,0,0,0,0,2,4,2,2,2.72,0,1
11508,0,1,3,9,2,2,2.72,0,0,0,0,0,0,0,0,3,9,2,2,2.72,0,1
11508,0,1,4,16,2,3,2.72,0,0,0,0,0,0,0,0,4,16,2,3,2.72,0,1
11508,1,1,5,25,2,3,2.1800001,0,0,0,0,0,0,0,0,5,25,2,3,2.1800001,0,1
11513,0,1,1,1,4,0,2.1500001,0,0,0,0,0,0,0,0,1,1,4,0,2.1500001,0,1
11513,0,1,2,4,4,0,2.1500001,0,0,0,0,0,0,0,0,2,4,4,0,2.1500001,0,1
11513,0,1,3,9,4,0,2.8800001,0,0,0,0,0,0,0,0,3,9,4,0,2.8800001,0,1
11513,0,1,4,16,4,2,2.8800001,0,0,0,0,0,0,0,0,4,16,4,2,2.8800001,0,1
11513,0,1,5,25,4,2,2.8800001,0,0,0,0,0,0,0,0,5,25,4,2,2.8800001,0,1
11513,0,1,6,36,4,5,2.8800001,0,0,0,0,0,0,0,0,6,36,4,5,2.8800001,0,1
11513,1,1,7,49,4,8,2.8800001,0,0,0,0,0,0,0,0,7,49,4,8,2.8800001,0,1
11571,0,1,1,1,3,0,3.04,0,0,0,0,0,0,0,0,1,1,3,0,3.04,0,1
11571,0,1,2,4,3,1,3.04,0,0,0,0,0,0,0,0,2,4,3,1,3.04,0,1
11571,0,1,3,9,3,1,3.04,0,0,0,0,0,0,0,0,3,9,3,1,3.04,0,1
11571,0,1,4,16,3,3,3.04,0,0,0,0,0,0,0,0,4,16,3,3,3.04,0,1
11571,0,1,5,25,3,4,3.04,0,0,0,0,0,0,0,0,5,25,3,4,3.04,0,1
11571,1,1,6,36,3,5,3.6800001,0,0,0,0,0,0,0,0,6,36,3,5,3.6800001,0,1
11603,0,1,1,1,3,3,4.48,1,0,0,0,0,0,0,0,1,1,3,3,4.48,1,1
11603,0,1,2,4,3,4,4.48,1,0,0,0,0,0,0,0,2,4,3,4,4.48,1,1
11603,0,1,3,9,3,4,4.48,1,0,0,0,0,0,0,0,3,9,3,4,4.48,1,1
11616,0,1,1,1,6,0,1.4400001,0,0,0,0,0,0,0,0,1,1,6,0,1.4400001,0,1
11616,0,1,2,4,6,0,1.4400001,0,0,0,0,0,0,0,0,2,4,6,0,1.4400001,0,1
11616,0,1,3,9,6,0,1.4400001,0,0,0,0,0,0,0,0,3,9,6,0,1.4400001,0,1
11638,0,1,1,1,4,0,4.3200002,1,0,0,0,0,0,0,0,1,1,4,0,4.3200002,1,1
11638,0,1,2,4,4,2,4.3200002,1,0,0,0,0,0,0,0,2,4,4,2,4.3200002,1,1
11638,1,1,3,9,4,2,1.0599999,0,0,0,0,0,0,0,0,3,9,4,2,1.0599999,0,1
11649,0,1,1,1,4.9499998,0,2.3199999,0,0,0,0,0,0,0,0,1,1,4.9499998,0,2.3199999,0,1
11649,0,1,2,4,4.9499998,0,2.3199999,0,0,0,0,0,0,0,0,2,4,4.9499998,0,2.3199999,0,1
11649,0,1,3,9,4.9499998,0,3.3599999,0,0,0,0,0,0,0,0,3,9,4.9499998,0,3.3599999,0,1
11649,0,1,4,16,4.9499998,1,3.3599999,0,0,0,0,0,0,0,0,4,16,4.9499998,1,3.3599999,0,1
11649,0,1,5,25,4.9499998,1,3.3599999,0,0,0,0,0,0,0,0,5,25,4.9499998,1,3.3599999,0,1
11649,0,1,6,36,4.9499998,1,3.3599999,0,0,0,0,0,0,0,0,6,36,4.9499998,1,3.3599999,0,1
11649,0,1,7,49,4.9499998,2,3.3599999,0,0,0,0,0,0,0,0,7,49,4.9499998,2,3.3599999,0,1
11649,0,1,8,64,4.9499998,4,3.3599999,0,0,0,0,0,0,0,0,8,64,4.9499998,4,3.3599999,0,1
11649,0,1,9,81,4.9499998,5,3.3599999,0,0,0,0,0,0,0,0,9,81,4.9499998,5,3.3599999,0,1
11649,0,1,10,100,4.9499998,5,3.3599999,0,0,0,0,0,0,0,0,10,100,4.9499998,5,3.3599999,0,1
11649,0,1,11,121,4.9499998,7,3.3599999,0,0,0,0,0,0,0,0,11,121,4.9499998,7,3.3599999,0,0
11649,0,1,12,144,4.9499998,8,3.3599999,0,0,0,0,0,0,0,0,12,144,4.9499998,8,3.3599999,0,0
11649,0,1,13,169,4.9499998,10,3.3599999,0,0,0,0,0,0,0,0,13,169,4.9499998,10,3.3599999,0,0
11649,0,1,14,196,4.9499998,11,3.3599999,0,0,0,0,0,0,0,0,14,196,4.9499998,11,3.3599999,0,0
11649,0,1,15,225,4.9499998,12,3.3599999,0,0,0,0,0,0,0,0,15,225,4.9499998,12,3.3599999,0,0
11649,0,1,16,256,4.9499998,13,3.3599999,0,0,0,0,0,0,0,0,16,256,4.9499998,13,3.3599999,0,0
11649,0,1,17,289,4.9499998,14,3.3599999,0,0,0,0,0,0,0,0,17,289,4.9499998,14,3.3599999,0,0
11649,0,1,18,324,4.9499998,15,3.3599999,0,0,0,0,0,0,0,0,18,324,4.9499998,15,3.3599999,0,0
11649,0,1,19,361,4.9499998,16,3.3599999,0,0,0,0,0,0,0,0,19,361,4.9499998,16,3.3599999,0,0
11649,0,1,20,400,4.9499998,20,3.3599999,0,0,0,0,0,0,0,0,20,400,4.9499998,20,3.3599999,0,0
11649,0,1,21,441,4.9499998,20,3.3599999,0,0,0,0,0,0,0,0,21,441,4.9499998,20,3.3599999,0,0
11649,1,1,22,484,4.9499998,20,3.3599999,0,0,0,0,0,0,0,0,22,484,4.9499998,20,3.3599999,0,0
11656,0,1,1,1,6,2,3.2,0,0,0,0,0,0,0,0,1,1,6,2,3.2,0,1
11656,0,1,2,4,6,4,3.2,0,0,0,0,0,0,0,0,2,4,6,4,3.2,0,1
11656,0,1,3,9,6,4,3.2,0,0,0,0,0,0,0,0,3,9,6,4,3.2,0,1
11656,0,1,4,16,6,7,3.2,0,0,0,0,0,0,0,0,4,16,6,7,3.2,0,1
11656,0,1,5,25,6,8,3.2,0,0,0,0,0,0,0,0,5,25,6,8,3.2,0,1
11656,0,1,6,36,6,12,3.2,0,0,0,0,0,0,0,0,6,36,6,12,3.2,0,1
11656,0,1,7,49,6,12,3.2,0,0,0,0,0,0,0,0,7,49,6,12,3.2,0,1
11656,0,1,8,64,6,12,3.2,0,0,0,0,0,0,0,0,8,64,6,12,3.2,0,1
11656,1,1,9,81,6,17,3.2,0,0,0,0,0,0,0,0,9,81,6,17,3.2,0,1
11658,0,1,1,1,5,5,3.3599999,0,0,0,0,0,0,0,0,1,1,5,5,3.3599999,0,1
11658,0,1,2,4,5,5,3.3599999,0,0,0,0,0,0,0,0,2,4,5,5,3.3599999,0,1
11658,0,1,3,9,5,5,3.3599999,0,0,0,0,0,0,0,0,3,9,5,5,3.3599999,0,1
11658,0,1,4,16,5,6,3.3599999,0,0,0,0,0,0,0,0,4,16,5,6,3.3599999,0,1
11658,0,1,5,25,5,6,3.3599999,0,0,0,0,0,0,0,0,5,25,5,6,3.3599999,0,1
11658,0,1,6,36,5,6,3.3599999,0,0,0,0,0,0,0,0,6,36,5,6,3.3599999,0,1
11658,1,1,7,49,5,6,3.3599999,0,0,0,0,0,0,0,0,7,49,5,6,3.3599999,0,1
11672,0,1,1,1,6,0,1.62,0,0,0,0,0,0,0,0,1,1,6,0,1.62,0,1
11672,0,1,2,4,6,0,1.62,0,0,0,0,0,0,0,0,2,4,6,0,1.62,0,1
11672,0,1,3,9,6,0,1.62,0,0,0,0,0,0,0,0,3,9,6,0,1.62,0,1
11672,0,1,4,16,6,0,1.62,0,0,0,0,0,0,0,0,4,16,6,0,1.62,0,1
11672,1,1,5,25,6,0,1.62,0,0,0,0,0,0,0,0,5,25,6,0,1.62,0,1
11681,0,1,1,1,4.9499998,7,4.1599998,1,0,0,0,0,0,0,0,1,1,4.9499998,7,4.1599998,1,1
11681,0,1,2,4,4.9499998,7,4.1599998,1,0,0,0,0,0,0,0,2,4,4.9499998,7,4.1599998,1,1
11681,0,1,3,9,4.9499998,8,4.1599998,1,0,0,0,0,0,0,0,3,9,4.9499998,8,4.1599998,1,1
11681,0,1,4,16,4.9499998,12,4.1599998,1,0,0,0,0,0,0,0,4,16,4.9499998,12,4.1599998,1,1
11681,1,1,5,25,4.9499998,17,4.1599998,1,0,0,0,0,0,0,0,5,25,4.9499998,17,4.1599998,1,1
11688,0,1,1,1,3,1,3.2,0,0,0,0,0,0,0,0,1,1,3,1,3.2,0,1
11688,0,1,2,4,3,3,3.2,0,0,0,0,0,0,0,0,2,4,3,3,3.2,0,1
11688,0,1,3,9,3,4,3.2,0,0,0,0,0,0,0,0,3,9,3,4,3.2,0,1
11688,0,1,4,16,3,9,3.2,0,0,0,0,0,0,0,0,4,16,3,9,3.2,0,1
11688,0,1,5,25,3,13,3.2,0,0,0,0,0,0,0,0,5,25,3,13,3.2,0,1
11688,0,1,6,36,3,16,3.2,0,0,0,0,0,0,0,0,6,36,3,16,3.2,0,1
11688,0,1,7,49,3,18,3.2,0,0,0,0,0,0,0,0,7,49,3,18,3.2,0,1
11688,0,1,8,64,3,22,3.2,0,0,0,0,0,0,0,0,8,64,3,22,3.2,0,1
11688,1,1,9,81,3,29,3.2,0,0,0,0,0,0,0,0,9,81,3,29,3.2,0,1
11690,0,1,1,1,6,2,3.6800001,0,0,0,0,0,0,0,0,1,1,6,2,3.6800001,0,1
11690,0,1,2,4,6,2,3.6800001,0,0,0,0,0,0,0,0,2,4,6,2,3.6800001,0,1
11690,0,1,3,9,6,3,3.6800001,0,0,0,0,0,0,0,0,3,9,6,3,3.6800001,0,1
11690,0,1,4,16,6,3,3.6800001,0,0,0,0,0,0,0,0,4,16,6,3,3.6800001,0,1
11690,0,1,5,25,6,3,3.6800001,0,0,0,0,0,0,0,0,5,25,6,3,3.6800001,0,1
11690,0,1,6,36,6,4,3.6800001,0,0,0,0,0,0,0,0,6,36,6,4,3.6800001,0,1
11690,0,1,7,49,6,4,3.6800001,0,0,0,0,0,0,0,0,7,49,6,4,3.6800001,0,1
11690,1,1,8,64,6,4,3.6800001,0,0,0,0,0,0,0,0,8,64,6,4,3.6800001,0,1
11691,0,1,1,1,4,6,3.04,0,0,0,0,0,0,0,0,1,1,4,6,3.04,0,1
11691,0,1,2,4,4,8,3.04,0,0,0,0,0,0,0,0,2,4,4,8,3.04,0,1
11691,0,1,3,9,4,8,3.04,0,0,0,0,0,0,0,0,3,9,4,8,3.04,0,1
11691,0,1,4,16,4,8,3.04,0,0,0,0,0,0,0,0,4,16,4,8,3.04,0,1
11691,0,1,5,25,4,8,3.04,0,0,0,0,0,0,0,0,5,25,4,8,3.04,0,1
11691,0,1,6,36,4,12,3.04,0,0,0,0,0,0,0,0,6,36,4,12,3.04,0,1
11691,1,1,7,49,4,16,3.04,0,0,0,0,0,0,0,0,7,49,4,16,3.04,0,1
11694,0,1,1,1,5,10,2.72,0,0,0,0,0,0,0,0,1,1,5,10,2.72,0,1
11694,0,1,2,4,5,10,2.72,0,0,0,0,0,0,0,0,2,4,5,10,2.72,0,1
11694,0,1,3,9,5,10,2.72,0,0,0,0,0,0,0,0,3,9,5,10,2.72,0,1
11694,0,1,4,16,5,13,2.72,0,0,0,0,0,0,0,0,4,16,5,13,2.72,0,1
11694,0,1,5,25,5,14,2.72,0,0,0,0,0,0,0,0,5,25,5,14,2.72,0,1
11694,0,1,6,36,5,17,2.72,0,0,0,0,0,0,0,0,6,36,5,17,2.72,0,1
11694,0,1,7,49,5,17,2.72,0,0,0,0,0,0,0,0,7,49,5,17,2.72,0,1
11694,0,1,8,64,5,18,2.72,0,0,0,0,0,0,0,0,8,64,5,18,2.72,0,1
11694,0,1,9,81,5,18,2.72,0,0,0,0,0,0,0,0,9,81,5,18,2.72,0,1
11694,0,1,10,100,5,20,2.72,0,0,0,0,0,0,0,0,10,100,5,20,2.72,0,1
11694,0,1,11,121,5,24,2.72,0,0,0,0,0,0,0,0,11,121,5,24,2.72,0,0
11694,0,1,12,144,5,24,2.72,0,0,0,0,0,0,0,0,12,144,5,24,2.72,0,0
11695,0,1,1,1,7,4,2.03,0,0,0,0,0,0,0,0,1,1,7,4,2.03,0,1
11695,0,1,2,4,7,5,2.03,0,0,0,0,0,0,0,0,2,4,7,5,2.03,0,1
11695,0,1,3,9,7,7,2.03,0,0,0,0,0,0,0,0,3,9,7,7,2.03,0,1
11695,0,1,4,16,7,9,2.03,0,0,0,0,0,0,0,0,4,16,7,9,2.03,0,1
11695,0,1,5,25,7,9,2.03,0,0,0,0,0,0,0,0,5,25,7,9,2.03,0,1
11695,0,1,6,36,7,11,2.03,0,0,0,0,0,0,0,0,6,36,7,11,2.03,0,1
11695,0,1,7,49,7,12,2.03,0,0,0,0,0,0,0,0,7,49,7,12,2.03,0,1
11695,1,1,8,64,7,13,3.04,0,0,0,0,0,0,0,0,8,64,7,13,3.04,0,1
11696,0,1,1,1,4,4,1.9400001,0,0,0,0,0,0,0,0,1,1,4,4,1.9400001,0,1
11696,0,1,2,4,4,5,1.9400001,0,0,0,0,0,0,0,0,2,4,4,5,1.9400001,0,1
11696,0,1,3,9,4,5,1.9400001,0,0,0,0,0,0,0,0,3,9,4,5,1.9400001,0,1
11696,0,1,4,16,4,6,1.9400001,0,0,0,0,0,0,0,0,4,16,4,6,1.9400001,0,1
11696,0,1,5,25,4,6,1.9400001,0,0,0,0,0,0,0,0,5,25,4,6,1.9400001,0,1
11696,0,1,6,36,4,7,1.9400001,0,0,0,0,0,0,0,0,6,36,4,7,1.9400001,0,1
11696,1,1,7,49,4,8,1.9400001,0,0,0,0,0,0,0,0,7,49,4,8,1.9400001,0,1
11697,0,1,1,1,7,2,2.52,0,0,0,0,0,0,0,0,1,1,7,2,2.52,0,1
11697,0,1,2,4,7,2,2.52,0,0,0,0,0,0,0,0,2,4,7,2,2.52,0,1
11697,0,1,3,9,7,2,2.52,0,0,0,0,0,0,0,0,3,9,7,2,2.52,0,1
11697,0,1,4,16,7,2,2.52,0,0,0,0,0,0,0,0,4,16,7,2,2.52,0,1
11697,0,1,5,25,7,3,2.52,0,0,0,0,0,0,0,0,5,25,7,3,2.52,0,1
12146,0,1,1,1,4.9499998,1,1.655,0,0,0,0,0,0,0,0,1,1,4.9499998,1,1.655,0,1
12146,0,1,2,4,4.9499998,2,1.655,0,0,0,0,0,0,0,0,2,4,4.9499998,2,1.655,0,1
12146,0,1,3,9,4.9499998,2,1.655,0,0,0,0,0,0,0,0,3,9,4.9499998,2,1.655,0,1
12146,1,1,4,16,4.9499998,2,1.655,0,0,0,0,0,0,0,0,4,16,4.9499998,2,1.655,0,1
12209,0,1,1,1,5,0,2.2,0,0,0,0,0,0,0,0,1,1,5,0,2.2,0,1
12209,0,1,2,4,5,0,2.2,0,0,0,0,0,0,0,0,2,4,5,0,2.2,0,1
12209,0,1,3,9,5,0,2.2,0,0,0,0,0,0,0,0,3,9,5,0,2.2,0,1
12209,0,1,4,16,5,0,2.2,0,0,0,0,0,0,0,0,4,16,5,0,2.2,0,1
12209,0,1,5,25,5,0,2.2,0,0,0,0,0,0,0,0,5,25,5,0,2.2,0,1
12209,0,1,6,36,5,0,2.2,0,0,0,0,0,0,0,0,6,36,5,0,2.2,0,1
12209,0,1,7,49,5,0,2.2,0,0,0,0,0,0,0,0,7,49,5,0,2.2,0,1
12209,0,1,8,64,5,0,2.2,0,0,0,0,0,0,0,0,8,64,5,0,2.2,0,1
12209,0,1,9,81,5,0,2.2,0,0,0,0,0,0,0,0,9,81,5,0,2.2,0,1
12209,0,1,10,100,5,0,2.2,0,0,0,0,0,0,0,0,10,100,5,0,2.2,0,1
12209,0,1,11,121,5,0,2.2,0,0,0,0,0,0,0,0,11,121,5,0,2.2,0,0
12209,0,1,12,144,5,0,2.2,0,0,0,0,0,0,0,0,12,144,5,0,2.2,0,0
12209,0,1,13,169,5,0,2.2,0,0,0,0,0,0,0,0,13,169,5,0,2.2,0,0
12209,0,1,14,196,5,0,2.2,0,0,0,0,0,0,0,0,14,196,5,0,2.2,0,0
12209,1,1,15,225,5,0,2.2,0,0,0,0,0,0,0,0,15,225,5,0,2.2,0,0
12322,0,1,1,1,7,9,4,1,0,0,0,0,0,0,0,1,1,7,9,4,1,1
12322,0,1,2,4,7,11,4,1,0,0,0,0,0,0,0,2,4,7,11,4,1,1
12322,1,1,3,9,7,11,2.5,0,0,0,0,0,0,0,0,3,9,7,11,2.5,0,1
12330,0,1,1,1,4.9499998,11,2.55,0,0,0,0,0,0,0,0,1,1,4.9499998,11,2.55,0,1
12330,0,1,2,4,4.9499998,11,2.55,0,0,0,0,0,0,0,0,2,4,4.9499998,11,2.55,0,1
12330,0,1,3,9,4.9499998,11,2.55,0,0,0,0,0,0,0,0,3,9,4.9499998,11,2.55,0,1
12330,0,1,4,16,4.9499998,13,2.55,0,0,0,0,0,0,0,0,4,16,4.9499998,13,2.55,0,1
12330,0,1,5,25,4.9499998,13,2.55,0,0,0,0,0,0,0,0,5,25,4.9499998,13,2.55,0,1
12330,1,1,6,36,4.9499998,13,1,0,0,0,0,0,0,0,0,6,36,4.9499998,13,1,0,1
12331,0,1,1,1,4,4,2.3,0,0,0,0,0,0,0,0,1,1,4,4,2.3,0,1
12331,0,1,2,4,4,4,2.3,0,0,0,0,0,0,0,0,2,4,4,4,2.3,0,1
12331,0,1,3,9,4,4,2.3,0,0,0,0,0,0,0,0,3,9,4,4,2.3,0,1
12331,0,1,4,16,4,8,2.3,0,0,0,0,0,0,0,0,4,16,4,8,2.3,0,1
12331,1,1,5,25,4,10,2.3,0,0,0,0,0,0,0,0,5,25,4,10,2.3,0,1
12334,0,1,1,1,3,3,1.22,0,0,0,0,0,0,0,0,1,1,3,3,1.22,0,1
12334,0,1,2,4,3,4,1.22,0,0,0,0,0,0,0,0,2,4,3,4,1.22,0,1
12334,0,1,3,9,3,5,1.22,0,0,0,0,0,0,0,0,3,9,3,5,1.22,0,1
12334,0,1,4,16,3,5,1.22,0,0,0,0,0,0,0,0,4,16,3,5,1.22,0,1
12334,1,1,5,25,3,6,1.22,0,0,0,0,0,0,0,0,5,25,3,6,1.22,0,1
17011,0,1,1,1,6,6,3.52,0,0,0,0,0,0,0,0,1,1,6,6,3.52,0,1
17011,0,1,2,4,6,7,3.52,0,0,0,0,0,0,0,0,2,4,6,7,3.52,0,1
17011,0,1,3,9,6,9,3.52,0,0,0,0,0,0,0,0,3,9,6,9,3.52,0,1
17011,0,1,4,16,6,11,3.52,0,0,0,0,0,0,0,0,4,16,6,11,3.52,0,1
17011,1,1,5,25,6,13,3.52,0,0,0,0,0,0,0,0,5,25,6,13,3.52,0,1
17055,0,1,1,1,7,2,1.9,0,0,0,0,0,0,0,0,1,1,7,2,1.9,0,1
17055,0,1,2,4,7,2,1.9,0,0,0,0,0,0,0,0,2,4,7,2,1.9,0,1
17055,0,1,3,9,7,2,1.9,0,0,0,0,0,0,0,0,3,9,7,2,1.9,0,1
17055,0,1,4,16,7,3,1.9,0,0,0,0,0,0,0,0,4,16,7,3,1.9,0,1
17055,0,1,5,25,7,3,1.9,0,0,0,0,0,0,0,0,5,25,7,3,1.9,0,1
17055,0,1,6,36,7,4,1.9,0,0,0,0,0,0,0,0,6,36,7,4,1.9,0,1
17055,0,1,7,49,7,6,1.9,0,0,0,0,0,0,0,0,7,49,7,6,1.9,0,1
17055,0,1,8,64,7,8,1.9,0,0,0,0,0,0,0,0,8,64,7,8,1.9,0,1
17055,1,1,9,81,7,10,1.9,0,0,0,0,0,0,0,0,9,81,7,10,1.9,0,1
17069,0,1,1,1,4,7,2.8800001,0,0,0,0,0,0,0,0,1,1,4,7,2.8800001,0,1
17069,0,1,2,4,4,7,2.8800001,0,0,0,0,0,0,0,0,2,4,4,7,2.8800001,0,1
17069,0,1,3,9,4,8,2.8800001,0,0,0,0,0,0,0,0,3,9,4,8,2.8800001,0,1
17069,0,1,4,16,4,9,2.8800001,0,0,0,0,0,0,0,0,4,16,4,9,2.8800001,0,1
17069,0,1,5,25,4,10,2.8800001,0,0,0,0,0,0,0,0,5,25,4,10,2.8800001,0,1
17069,0,1,6,36,4,11,2.8800001,0,0,0,0,0,0,0,0,6,36,4,11,2.8800001,0,1
17069,0,1,7,49,4,12,2.72,0,0,0,0,0,0,0,0,7,49,4,12,2.72,0,1
17069,0,1,8,64,4,12,2.72,0,0,0,0,0,0,0,0,8,64,4,12,2.72,0,1
17069,0,1,9,81,4,12,2.72,0,0,0,0,0,0,0,0,9,81,4,12,2.72,0,1
17069,1,1,10,100,4,13,2.72,0,0,0,0,0,0,0,0,10,100,4,13,2.72,0,1
17083,0,1,1,1,4.9499998,26,3.52,0,0,0,0,0,0,0,0,1,1,4.9499998,26,3.52,0,1
17083,0,1,2,4,4.9499998,30,3.52,0,0,0,0,0,0,0,0,2,4,4.9499998,30,3.52,0,1
17083,0,1,3,9,4.9499998,30,3.52,0,0,0,0,0,0,0,0,3,9,4.9499998,30,3.52,0,1
17083,0,1,4,16,4.9499998,32,3.52,0,0,0,0,0,0,0,0,4,16,4.9499998,32,3.52,0,1
17083,0,1,5,25,4.9499998,33,3.52,0,0,0,0,0,0,0,0,5,25,4.9499998,33,3.52,0,1
17083,0,1,6,36,4.9499998,34,3.52,0,0,0,0,0,0,0,0,6,36,4.9499998,34,3.52,0,1
17083,0,1,7,49,4.9499998,37,3.52,0,0,0,0,0,0,0,0,7,49,4.9499998,37,3.52,0,1
17083,1,1,8,64,4.9499998,40,3.52,0,0,0,0,0,0,0,0,8,64,4.9499998,40,3.52,0,1
17263,0,1,1,1,7,6,1.48,0,0,0,0,0,0,0,0,1,1,7,6,1.48,0,1
