Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,major
2,2,1,2,2,2,1,1,2,3,4,2,1,2,4,13378,6485,24362,523,9186,10805,3768,3502,4839,25093,3025,8688,9544,7010,13233,6,144,190,5,5,6,5,5,6,5,3,6,6,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,18,1,1,1,4,2,1,2,
4,1,1,4,4,4,1,1,1,1,4,1,1,4,5,5117,12776,2501,2908,4187,4082,5392,2034,2575,3816,2575,4394,1075,8894,4029,523,68,136,7,6,2,5,7,1,7,6,5,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,2,29,2,2,1,4,2,1,2,"Philosophy, Social Sciences, Art History"
3,4,2,2,2,4,2,3,1,4,4,2,1,3,4,6833,11849,5816,11490,6948,10376,3445,3026,6581,7656,10199,22324,6566,9205,6956,937,130,152,2,5,6,4,6,4,5,3,1,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3,1,2,1,21,1,1,2,5,1,1,2,biology
4,5,2,3,4,5,4,4,4,5,5,4,5,3,5,8648,6476,7337,8684,7900,8290,6376,4025,4630,5936,7510,13452,5771,9965,5498,434,418,225,5,6,7,5,7,3,6,4,6,5,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,3,3,1,1,24,1,6,1,4,1,1,2,Criminology
4,4,3,4,3,4,3,3,4,4,4,3,3,4,5,6688,7616,12937,1407,4839,6399,4159,3971,5182,34935,4623,5328,1515,5623,2662,7,110,130,2,5,3,5,5,6,3,7,2,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,24,1,4,1,5,1,1,3,
1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4855,2936,1822,3926,3623,2081,2081,1744,2509,2677,1947,12971,810,4646,9191,13,60,132,5,5,7,2,7,4,2,1,4,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,3,1,1,61,1,2,2,4,2,3,3,Biology
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8790,15481,7161,20694,9293,11089,9030,4910,10243,21294,6345,81933,12710,9926,4981,23,235,414,2,5,6,3,5,6,5,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,40,1,12,1,4,2,1,3,
2,2,1,2,2,2,2,1,1,3,2,2,3,3,2,43415,44064,5912,21380,9370,19846,16735,8383,11439,31384,9268,13522,18141,8885,12356,696,275,194,1,6,5,3,6,6,2,1,4,2,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,2,3,2,23,1,1,1,4,1,1,5,
4,2,1,4,4,4,1,1,4,2,4,1,1,1,4,12381,9073,4530,7004,12507,9623,5702,3864,7366,12847,9172,6214,5918,6588,7986,35,122,98,2,6,7,3,6,6,3,2,7,2,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,3,3,1,1,21,1,6,1,4,1,1,3,medicine
4,5,2,1,5,3,3,4,1,4,5,4,4,4,4,9995,1506,3758,4684,2950,5549,4427,930,2975,3819,4772,4009,3431,3371,3083,23,59,90,6,3,3,3,7,2,6,2,5,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,3,2,1,1,23,1,1,1,4,1,1,2,Logistics
4,5,1,1,1,1,1,4,1,4,1,1,1,1,1,11495,12844,6504,7094,11396,5874,6742,6613,6134,6512,7064,7982,5960,6230,7714,34,117,115,7,1,7,1,7,2,6,1,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,60,1,4,1,4,2,3,3,
5,2,1,3,5,5,1,4,1,5,5,2,2,5,5,4951,7263,3002,5157,5804,5456,3911,4434,4278,3237,2000,4507,2982,2851,5864,465,70,129,7,6,3,4,6,5,7,7,4,2,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,17,1,2,5,4,2,1,2,
4,4,2,4,4,2,3,2,3,2,2,2,2,4,5,7127,12742,5905,4087,4192,4320,5280,2640,6728,4304,5111,7082,1679,4863,3768,381,81,81,2,5,6,6,5,4,5,3,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,19,1,1,2,4,2,1,1,
1,1,1,3,3,1,1,1,1,3,1,1,1,4,4,29760,7632,2765,4453,4185,3952,3065,2618,3550,6951,4346,8208,4114,7984,9196,2,104,118,7,1,7,1,7,2,7,1,7,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,1,2,1,43,2,4,1,4,1,2,5,Microbiology
2,2,1,1,3,1,1,1,1,3,3,1,2,1,4,5961,17236,4235,6321,3735,10984,10156,3076,2746,12023,11345,50162,53074,24122,5024,18,221,116,2,1,5,7,6,7,7,2,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,2,2,1,16,1,1,2,5,2,1,1,
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7061,6347,5726,7558,6581,10232,3502,6350,5034,5717,6451,6334,4284,8867,4176,3,101,135,4,5,6,5,7,5,5,5,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,2,3,2,1,18,1,12,2,4,2,1,1,
2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,20383,13449,7067,7101,10599,8283,7667,3685,6064,5400,11984,11151,9350,21333,10799,568,158,282,5,1,6,5,6,5,6,4,3,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,1,1,55,1,2,1,4,2,2,2,International relations
3,2,1,2,2,1,2,1,1,4,2,2,2,2,5,5437,4222,2783,3030,7435,4315,3937,4916,3483,6129,4654,5916,6904,4064,5482,16,75,144,3,4,3,5,6,5,1,5,4,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,2,1,17,1,2,2,4,2,1,2,
3,4,5,2,4,3,5,5,1,5,1,4,5,3,5,19665,15750,7666,7882,6272,10010,6497,3851,7484,5682,6283,11450,7681,13253,5999,6,137,377,6,2,7,1,7,4,6,1,7,5,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,2,1,1,43,1,4,1,4,1,0,2,
1,2,1,1,2,1,2,1,2,4,3,3,1,2,5,7036,12418,7116,5351,7334,4768,5001,2934,4236,7433,12704,7446,6069,8683,7422,8,108,225,1,3,6,5,6,7,6,5,5,4,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,1,43,1,6,1,4,1,2,2,Education/physics
4,5,4,4,4,4,5,4,4,4,4,4,1,4,5,5569,3635,4115,2412,1778,3108,7186,1756,2124,4303,4587,3508,5584,3369,4313,15,59,150,1,6,2,6,2,6,3,5,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,15,1,12,2,4,0,1,4,
1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,6821,5091,2665,3683,5346,5878,3635,2562,2114,4928,3147,3890,3485,3176,5934,3,69,167,3,3,5,4,6,4,4,5,5,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,2,2,2,42,1,2,1,4,2,1,3,Medicine 
1,1,1,1,1,2,1,2,1,3,2,1,2,1,2,10923,13395,8264,8895,10977,6615,4840,3546,3684,8243,11630,8212,13716,11648,2587,4,133,141,2,5,3,7,5,6,4,5,3,2,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,3,1,1,14,1,2,2,4,2,1,2,
4,5,1,2,4,3,4,1,4,5,3,3,1,4,4,4613,9188,5613,5503,3776,7885,3688,1945,7400,3486,5671,4032,1409,7292,5241,17,78,176,5,6,7,5,3,4,1,5,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,1,18,1,2,5,4,2,1,2,n/a
5,5,4,3,4,3,3,5,4,3,4,4,3,3,5,6320,7161,6535,5297,7902,5808,6708,2870,6958,5644,6161,6789,6342,8654,4591,6,95,135,5,2,7,2,6,5,2,5,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,16,2,4,1,4,2,1,3,
3,1,1,1,4,1,1,1,4,4,4,1,1,4,5,11408,29387,2999,8425,6567,8373,46150,4370,9540,8232,10491,17610,5638,6909,9120,43,187,141,1,4,3,6,5,6,6,1,5,3,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,26,1,2,1,4,1,1,1,Graphic design
5,3,2,2,4,5,3,4,2,3,5,4,4,4,4,8910,9865,12021,13720,19270,5574,6251,6940,7764,9760,7099,9254,5243,6287,12824,2418,142,112,3,5,4,5,5,5,6,7,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,2,3,1,21,1,12,5,4,2,1,2,womens studies
4,4,1,4,5,5,5,1,3,3,5,5,1,3,4,10732,9041,5854,7079,4407,4002,4277,5407,3670,9207,6005,7000,5834,8010,4452,12,97,172,0,0,0,0,6,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,2,1,36,1,7,1,4,2,3,5,
4,5,4,4,5,4,5,5,3,4,3,4,5,4,5,12240,2279,4463,3568,6940,6405,4889,5276,6079,9364,9156,6976,7324,8187,4283,9,100,138,2,6,6,6,6,6,1,5,2,5,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,1,1,1,42,1,12,1,4,2,1,3,
2,3,1,1,4,2,1,1,2,2,2,1,1,1,4,18131,16164,3195,9574,7552,4645,6721,2842,5360,8013,14434,6403,2428,3037,7419,24,118,220,3,4,5,2,5,6,5,2,5,3,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,2,2,1,40,1,2,1,4,1,1,6,
4,1,1,2,1,2,1,1,1,1,1,1,1,1,1,12049,5714,17547,16357,7640,9521,9429,3278,7963,8439,5403,8040,7651,8003,10373,17,140,274,5,6,6,7,5,7,7,7,6,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,65,1,2,2,4,1,1,5,Psychology
2,1,1,1,4,2,1,1,1,3,2,1,3,2,4,7782,6132,2530,3994,10876,7669,6220,4347,6543,7533,7473,6033,9350,26385,7583,465,122,109,3,5,6,2,6,5,3,6,6,2,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,3,1,1,16,1,1,1,4,2,1,2,
5,5,3,4,4,4,3,5,4,3,4,3,3,2,5,4977,12644,3339,6173,6426,8642,5830,4539,5394,9802,7657,7858,5304,4755,11180,1,106,201,3,2,6,2,5,6,7,2,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,39,1,12,1,4,1,1,3,Computer Science
2,2,1,2,5,3,2,1,1,5,5,1,1,1,5,15315,5879,903,8956,3190,7678,785,5139,3566,4422,5431,2543,2099,2787,2916,7,72,64,4,6,5,7,6,3,4,5,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,1,1,22,1,2,3,4,1,1,2,
5,3,2,2,5,3,3,4,1,4,4,2,1,2,4,7793,19015,4240,23728,5298,18833,3972,2402,4230,5213,11785,14300,17323,39733,12200,9,192,130,6,3,3,6,5,3,7,3,5,5,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,2,1,21,1,12,1,1,2,1,3,political science
5,5,1,3,4,3,3,2,1,5,5,4,2,4,5,14892,3906,5572,7000,7779,6920,7002,2772,6703,5540,5164,8852,38032,7596,4184,11,133,166,5,6,5,2,6,7,6,6,7,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,1,1,1,20,1,1,1,4,2,1,2,History
2,4,4,2,5,2,4,4,1,4,4,3,4,4,5,18896,154884,4313,15675,3678,74100,4546,2390,5448,19586,5900,16312,6335,6095,3495,2666,344,157,6,5,6,5,6,2,3,5,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,17,1,4,1,4,2,1,2,
4,2,3,4,3,5,2,4,4,1,3,1,3,3,4,17531,29393,6134,11300,11865,12074,6060,7289,5079,11312,12584,5915,7632,19558,6111,64,171,252,6,6,6,1,7,2,7,3,4,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,4,3,2,2,28,1,12,1,5,1,1,2,Elt
2,5,3,1,4,4,2,4,1,5,4,4,2,4,3,11767,14358,5338,7726,5057,7668,7344,10382,4473,12755,9617,5694,6458,5516,6860,1779,122,99,4,5,5,5,6,6,5,5,6,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,17,1,1,1,4,2,1,3,
4,1,1,4,4,5,1,1,1,4,3,3,1,5,4,10233,13780,858,7729,1909,3541,5414,644,4367,4002,3079,4550,4416,3455,1861,2740,72,75,1,7,5,7,5,6,4,5,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,2,3,1,16,1,1,5,3,2,1,2,
4,2,1,2,2,3,2,1,1,1,1,2,1,1,2,8358,10681,9253,3090,17051,18328,5693,2856,3234,5567,9272,14540,3807,5977,5756,4,125,155,3,5,3,4,6,5,6,6,4,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,17,1,2,5,4,2,1,2,
5,1,1,1,5,5,1,5,1,5,5,1,5,5,5,7974,5489,4106,4914,4802,8120,5286,4913,4947,8136,5073,4211,4745,7449,3915,3,87,130,6,2,6,1,7,5,3,2,3,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,28,1,1,1,4,2,1,2,
4,3,4,5,4,5,4,5,3,4,3,4,5,5,5,5238,4798,3104,2865,4679,4760,3801,983,3672,2945,7104,3704,3191,2593,2359,204,56,106,2,3,5,6,5,6,6,6,4,4,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,2,1,14,1,1,3,4,2,1,3,
4,3,3,4,5,5,4,4,2,5,4,4,4,4,5,6305,7342,6133,5081,36398,6423,7139,3064,5809,6272,6227,7048,6518,19027,4600,8,134,77,5,3,5,7,6,7,7,3,5,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,19,1,12,5,4,1,1,2,Humanities and social sciences
5,1,1,4,4,3,2,4,4,4,4,2,4,5,5,5891,4229,2479,5747,3502,4836,5932,3066,3184,4717,4690,7659,6084,4370,6952,73,74,81,6,6,6,3,7,3,6,3,5,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,1,2,1,36,1,2,1,4,2,3,2,
5,3,2,4,4,5,2,3,3,5,5,3,2,5,5,4413,4455,3574,5430,3767,2596,7174,1576,4734,5425,5949,8029,7760,5863,4594,250,76,125,2,6,4,5,7,6,5,4,6,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3,1,2,1,28,2,1,2,3,1,2,3,no
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11412,7247,4234,6510,6015,2973,3075,3099,6359,6657,4323,3921,3062,4995,1114,575,76,69,1,6,3,5,5,6,1,7,2,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,2,26,1,1,4,4,1,1,2,
4,4,2,2,4,4,4,3,3,3,4,4,4,4,4,7437,5598,4369,4704,4533,3855,5817,3416,7551,3448,5761,4776,5511,5105,3832,6,77,155,1,5,7,3,2,7,4,1,5,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,1,1,65,1,2,3,4,2,1,1,Humanities
4,1,1,4,4,4,1,1,1,4,1,0,2,1,5,18709,4396,4852,8834,4041,6701,5275,1349,5188,4980,10602,0,8205,10947,2586,1085,98,85,1,7,5,7,2,6,6,2,3,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,2,1,16,0,1,5,4,2,1,3,
4,2,1,2,3,2,1,2,1,3,3,1,1,3,4,10577,9108,7080,7554,11643,3305,4208,4179,5098,6252,5814,14268,7074,5595,2992,4,108,276,1,5,5,2,2,7,2,2,7,5,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,2,1,16,1,2,4,1,2,1,2,
4,4,1,1,3,1,2,1,1,4,3,1,1,2,5,20635,25507,4462,3688,7872,9019,7943,4329,8138,7713,8839,23999,4330,21220,7075,9,168,343,5,4,5,3,6,3,5,3,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,3,1,17,1,1,4,4,2,1,2,
4,2,1,2,1,1,1,1,1,4,4,1,1,3,4,7991,24750,4476,4285,5828,6002,4669,3761,5279,8575,10081,6439,6655,8399,9837,6,122,108,3,5,6,5,6,5,5,5,3,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,1,18,1,2,3,4,2,1,3,Political Science
5,3,1,3,4,5,3,2,4,5,5,3,3,5,5,7199,31175,4456,6368,4440,8095,7025,6504,8800,6568,4672,6120,6856,4696,4472,2,119,196,7,6,7,1,6,1,7,5,7,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,57,1,7,1,4,2,2,5,
2,2,4,2,2,4,2,5,2,3,2,3,5,5,4,10720,1239,6738,1461,2990,5599,3886,1089,3789,6023,3045,3983,7345,2495,5513,302,67,84,2,3,2,6,5,7,7,5,2,3,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,2,1,15,2,1,2,4,2,1,3,
4,2,1,1,1,4,3,1,3,2,3,2,1,3,3,12531,4969,2443,3773,2739,7650,5427,2745,3570,6063,4045,3339,3853,4615,4119,3,73,92,3,3,6,3,5,5,5,3,5,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,33,1,2,1,4,1,1,2,Geophysics
3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,45265,931,6564,5393,10053,9540,4978,3347,3157,8797,16925,5886,5007,14096,26094,5,168,251,6,4,6,2,6,4,6,2,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,1,2,28,1,1,1,5,1,2,3,Electrical Engineering
5,2,1,4,5,5,1,4,2,3,4,1,3,5,5,6830,16170,11605,7832,6908,16226,13129,5009,5549,10407,7057,5090,6694,7960,2515,60881,130,94,3,6,5,6,6,5,3,5,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,19,1,12,2,4,1,1,1,
4,2,1,1,3,4,2,1,1,4,3,1,1,1,5,7052,5824,5048,5301,9307,6501,7195,2446,3021,5643,6497,17977,4747,16238,4890,2,109,118,5,5,5,2,5,5,7,5,7,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,1,16,1,1,2,4,2,1,5,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5395,3628,1539,1502,1268,1515,4126,996,2414,2303,5018,2992,1602,1883,1921,7,39,109,1,2,5,5,5,4,6,4,5,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,1,53,1,7,1,4,1,3,4,accounting
4,2,1,1,4,5,2,1,1,3,4,2,1,1,5,4340,19727,4887,5050,6627,4847,5163,7801,4564,6340,4184,5530,3257,4157,5354,89,93,167,6,2,7,1,6,2,6,3,1,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,1,2,32,1,2,1,4,1,1,2,Industrial Engineering
5,4,3,3,3,4,3,5,2,3,3,3,3,5,5,12185,11463,5269,5748,7477,5399,5349,4395,4414,7996,10104,6644,8563,6770,40108,2,143,110,4,4,5,5,4,4,6,3,4,4,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,2,1,26,1,12,5,5,1,2,3,
3,5,1,2,0,0,5,1,1,4,3,4,1,1,4,1323,8761,2697,1977,0,0,11144,3777,2090,3686,6505,4072,1143,3396,5323,2,57,75,6,5,2,1,7,1,6,7,2,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,2,1,2,17,1,2,1,4,2,1,1,
4,2,3,2,4,2,2,5,2,3,4,3,5,5,5,10619,5670,6199,5883,6933,9450,5103,4546,4481,10789,6372,10984,5892,5549,7334,3,107,131,1,5,6,5,6,7,5,5,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,14,1,4,1,4,2,1,2,
5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,7195,5176,6152,5392,2860,7048,8625,3730,4140,4794,3923,4602,7400,6057,3018,2,81,171,1,2,4,1,7,5,7,4,5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,20,1,4,3,1,2,1,4,Business
1,1,1,1,2,2,1,2,1,2,1,1,1,1,4,13287,8593,2911,13059,7477,6209,8543,3616,8211,20646,10952,4527,5873,7415,8432,25,138,130,2,1,2,6,7,5,2,2,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,17,1,2,1,4,2,1,3,
3,2,1,1,2,1,1,1,1,4,1,1,1,2,5,6703,7480,4004,3057,12309,5496,5260,3121,2747,13488,6067,7547,6910,10243,7013,648,107,128,4,4,2,7,6,5,5,6,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,3,1,18,1,2,2,4,2,1,6,
4,1,1,1,1,1,1,1,1,5,4,1,1,2,4,13633,7813,4683,9137,17154,6270,3412,3759,13040,7800,18214,6255,5027,16494,7101,5,141,140,1,6,3,5,7,7,3,5,5,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,1,1,25,2,2,4,4,1,1,2,Software
5,3,2,3,3,5,4,3,2,5,5,4,2,5,5,6702,11809,4148,5896,3675,9935,4234,2608,2644,3495,3600,10710,11861,3445,7969,9,97,127,1,5,7,6,4,7,6,2,3,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,3,1,14,1,2,4,4,2,1,1,
5,5,5,3,5,3,4,5,2,4,5,3,4,3,5,7373,10870,4727,8616,4632,9631,6929,3335,6488,47678,7304,12304,5119,7352,5600,294,149,166,1,4,6,1,6,7,1,2,7,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,1,1,29,1,12,2,4,2,1,2,
5,3,2,2,2,5,3,3,4,5,4,3,2,4,5,6259,13683,4075,4621,6247,5380,4582,2786,4937,8020,10293,7800,5390,3538,4538,2,94,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,22,1,1,1,4,2,1,3,Art
4,3,1,2,2,4,1,1,1,4,3,1,1,4,4,4761,4265,3451,4633,3600,2310,3459,2487,3014,3376,4490,3256,3336,2780,4738,2,56,245,2,2,6,5,3,6,5,5,6,6,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,1,1,1,18,1,1,1,4,1,1,2,Biology
4,4,1,2,4,4,5,1,2,4,4,4,1,4,5,6658,4808,2878,6685,4490,5729,2841,1821,3994,4872,3573,5461,4623,6389,2325,1,72,100,3,5,3,5,5,5,5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,37,2,6,1,4,1,1,2,
2,3,1,1,1,2,4,1,1,1,2,4,1,2,3,15355,16108,6899,8321,6476,31710,1604,4562,8365,14677,16528,48583,4104,10305,9059,39,204,259,2,5,4,3,7,5,6,5,3,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,1,2,23,1,1,1,4,1,1,2,Environmental Science
5,5,4,5,4,5,5,5,5,4,4,5,5,5,5,11612,11407,14672,7520,8992,6976,8568,3640,6160,6888,16232,15744,11728,7480,4344,22,143,219,1,6,3,7,6,7,6,4,2,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,2,1,1,2,19,1,1,1,4,1,1,0,Accounting.
4,3,1,1,2,2,2,1,1,3,2,1,1,1,4,7181,8584,3192,3600,5184,7143,4808,2816,7216,5752,4696,7184,3927,4344,5616,4,86,111,5,2,6,2,6,4,4,2,6,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,29,1,4,1,5,1,2,2,psychology
3,2,1,1,4,1,2,1,1,4,3,2,1,4,2,20995,38110,10265,9024,17565,22403,19736,8713,7768,12711,42958,19877,3661,17478,95839,198370,349,206,6,7,6,6,4,7,3,2,5,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,1,2,24,1,4,1,4,1,1,1,computer sciences
2,3,1,1,1,2,2,1,1,1,2,1,1,1,4,6578,9281,3280,3760,2512,6137,9554,1776,1808,5977,6473,3984,1224,7233,5457,4,76,97,1,7,6,7,5,7,2,1,5,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,20,1,2,1,4,2,1,4,Computer Science
4,4,4,4,4,4,5,4,4,5,4,4,4,5,5,30151,3904,3735,3150,2520,3296,5074,1362,3937,3308,3052,4789,5614,3397,2464,480,81,110,6,5,4,6,7,4,3,4,3,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,1,1,51,1,12,1,4,1,2,5,technology
1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,9386,13106,1264,3520,5185,12809,6105,3232,3914,7065,8640,7209,7033,6344,12090,21,110,156,2,2,5,1,7,6,4,4,6,2,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,1,1,28,1,1,1,4,1,1,3,Economics
5,5,5,3,5,3,3,5,3,2,3,5,5,4,3,6325,20673,6164,5835,6558,4813,7097,5600,9565,9529,8927,8358,8379,7413,24856,24,141,122,1,6,6,2,5,6,5,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,2,1,34,1,4,1,4,2,1,3,
2,4,2,4,4,4,2,3,4,2,4,2,2,4,4,64898,9318,6920,8079,8544,8911,19278,15783,36006,13662,19511,7807,10143,6751,4880,89,241,437,6,3,5,5,5,2,5,1,3,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,3,1,2,1,36,1,7,1,4,2,2,9,Forensic Anthropology
4,3,2,3,4,3,3,4,3,4,4,3,3,3,5,9632,5867,5377,5360,5500,9735,69449,3672,79949,60603,113424,6701,5513,5503,6724,8,395,216,6,6,6,2,6,3,6,4,4,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,3,2,2,19,1,1,1,5,1,1,2,
5,3,2,4,5,4,3,2,3,5,4,4,3,3,5,6864,9487,5631,7154,2948,8878,11280,4872,3595,4497,16534,4972,7108,4037,4781,10,103,103,3,2,5,4,6,7,7,5,2,5,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,16,1,6,2,4,2,1,2,
5,3,5,5,5,3,4,5,1,3,4,3,5,5,5,7339,7620,3616,5434,4166,5933,3602,2449,10198,3502,8718,3732,6487,4211,4105,2,82,113,1,6,3,1,5,6,1,7,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,15,1,2,2,5,2,1,4,
4,4,1,1,4,1,1,1,1,1,4,1,0,1,4,10167,10360,3148,2639,4480,4544,2320,1752,2801,2623,7984,4904,0,4352,3511,13,66,171,2,6,4,5,4,6,1,7,1,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,1,1,1,24,1,2,1,4,2,1,1,
