"Count","Month","Sex","Type"
894,2016-06-01,"Male","Traffic and Vehicle Regulatory Offences"
873,2016-07-01,"Male","Traffic and Vehicle Regulatory Offences"
886,2016-08-01,"Male","Traffic and Vehicle Regulatory Offences"
912,2016-09-01,"Male","Traffic and Vehicle Regulatory Offences"
941,2016-10-01,"Male","Traffic and Vehicle Regulatory Offences"
898,2016-11-01,"Male","Traffic and Vehicle Regulatory Offences"
876,2016-12-01,"Male","Traffic and Vehicle Regulatory Offences"
901,2017-01-01,"Male","Traffic and Vehicle Regulatory Offences"
856,2017-02-01,"Male","Traffic and Vehicle Regulatory Offences"
887,2017-03-01,"Male","Traffic and Vehicle Regulatory Offences"
863,2017-04-01,"Male","Traffic and Vehicle Regulatory Offences"
888,2017-05-01,"Male","Traffic and Vehicle Regulatory Offences"
898,2017-06-01,"Male","Traffic and Vehicle Regulatory Offences"
834,2017-07-01,"Male","Traffic and Vehicle Regulatory Offences"
924,2017-08-01,"Male","Traffic and Vehicle Regulatory Offences"
841,2017-09-01,"Male","Traffic and Vehicle Regulatory Offences"
852,2017-10-01,"Male","Traffic and Vehicle Regulatory Offences"
841,2017-11-01,"Male","Traffic and Vehicle Regulatory Offences"
827,2017-12-01,"Male","Traffic and Vehicle Regulatory Offences"
827,2018-01-01,"Male","Traffic and Vehicle Regulatory Offences"
789,2018-02-01,"Male","Traffic and Vehicle Regulatory Offences"
834,2018-03-01,"Male","Traffic and Vehicle Regulatory Offences"
845,2018-04-01,"Male","Traffic and Vehicle Regulatory Offences"
866,2018-05-01,"Male","Traffic and Vehicle Regulatory Offences"
850,2018-06-01,"Male","Traffic and Vehicle Regulatory Offences"
853,2018-07-01,"Male","Traffic and Vehicle Regulatory Offences"
835,2018-08-01,"Male","Traffic and Vehicle Regulatory Offences"
853,2018-09-01,"Male","Traffic and Vehicle Regulatory Offences"
844,2018-10-01,"Male","Traffic and Vehicle Regulatory Offences"
888,2018-11-01,"Male","Traffic and Vehicle Regulatory Offences"
840,2018-12-01,"Male","Traffic and Vehicle Regulatory Offences"
878,2019-01-01,"Male","Traffic and Vehicle Regulatory Offences"
783,2019-02-01,"Male","Traffic and Vehicle Regulatory Offences"
812,2019-03-01,"Male","Traffic and Vehicle Regulatory Offences"
771,2019-04-01,"Male","Traffic and Vehicle Regulatory Offences"
852,2019-05-01,"Male","Traffic and Vehicle Regulatory Offences"
797,2019-06-01,"Male","Traffic and Vehicle Regulatory Offences"
872,2019-07-01,"Male","Traffic and Vehicle Regulatory Offences"
841,2019-08-01,"Male","Traffic and Vehicle Regulatory Offences"
803,2019-09-01,"Male","Traffic and Vehicle Regulatory Offences"
830,2019-10-01,"Male","Traffic and Vehicle Regulatory Offences"
830,2019-11-01,"Male","Traffic and Vehicle Regulatory Offences"
823,2019-12-01,"Male","Traffic and Vehicle Regulatory Offences"
866,2020-01-01,"Male","Traffic and Vehicle Regulatory Offences"
805,2020-02-01,"Male","Traffic and Vehicle Regulatory Offences"
835,2020-03-01,"Male","Traffic and Vehicle Regulatory Offences"
755,2020-04-01,"Male","Traffic and Vehicle Regulatory Offences"
826,2020-05-01,"Male","Traffic and Vehicle Regulatory Offences"
826,2020-06-01,"Male","Traffic and Vehicle Regulatory Offences"
759,2020-07-01,"Male","Traffic and Vehicle Regulatory Offences"
756,2020-08-01,"Male","Traffic and Vehicle Regulatory Offences"
798,2020-09-01,"Male","Traffic and Vehicle Regulatory Offences"
824,2020-10-01,"Male","Traffic and Vehicle Regulatory Offences"
844,2020-11-01,"Male","Traffic and Vehicle Regulatory Offences"
826,2020-12-01,"Male","Traffic and Vehicle Regulatory Offences"
839,2021-01-01,"Male","Traffic and Vehicle Regulatory Offences"
788,2021-02-01,"Male","Traffic and Vehicle Regulatory Offences"
784,2021-03-01,"Male","Traffic and Vehicle Regulatory Offences"
775,2021-04-01,"Male","Traffic and Vehicle Regulatory Offences"
800,2021-05-01,"Male","Traffic and Vehicle Regulatory Offences"
765,2021-06-01,"Male","Traffic and Vehicle Regulatory Offences"
805,2021-07-01,"Male","Traffic and Vehicle Regulatory Offences"
784,2021-08-01,"Male","Traffic and Vehicle Regulatory Offences"
686,2021-09-01,"Male","Traffic and Vehicle Regulatory Offences"
711,2021-10-01,"Male","Traffic and Vehicle Regulatory Offences"
713,2021-11-01,"Male","Traffic and Vehicle Regulatory Offences"
793,2021-12-01,"Male","Traffic and Vehicle Regulatory Offences"
801,2022-01-01,"Male","Traffic and Vehicle Regulatory Offences"
696,2022-02-01,"Male","Traffic and Vehicle Regulatory Offences"
762,2022-03-01,"Male","Traffic and Vehicle Regulatory Offences"
796,2022-04-01,"Male","Traffic and Vehicle Regulatory Offences"
828,2022-05-01,"Male","Traffic and Vehicle Regulatory Offences"
842,2022-06-01,"Male","Traffic and Vehicle Regulatory Offences"
794,2022-07-01,"Male","Traffic and Vehicle Regulatory Offences"
886,2022-08-01,"Male","Traffic and Vehicle Regulatory Offences"
884,2022-09-01,"Male","Traffic and Vehicle Regulatory Offences"
855,2022-10-01,"Male","Traffic and Vehicle Regulatory Offences"
829,2022-11-01,"Male","Traffic and Vehicle Regulatory Offences"
61,2014-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
61,2014-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
68,2014-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
62,2014-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
71,2014-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
52,2014-12-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
47,2015-01-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
53,2015-02-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
63,2015-03-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
56,2015-04-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
55,2015-05-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
45,2015-06-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
75,2015-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
63,2015-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
59,2015-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
43,2015-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
61,2015-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
55,2015-12-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
48,2016-01-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
57,2016-02-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
59,2016-03-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
46,2016-04-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
77,2016-05-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
90,2016-06-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
62,2016-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
66,2016-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
72,2016-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
61,2016-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
47,2016-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
59,2016-12-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
64,2017-01-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
61,2017-02-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
74,2017-03-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
53,2017-04-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
52,2017-05-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
69,2017-06-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
58,2017-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
56,2017-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
57,2017-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
61,2017-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
64,2017-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
56,2017-12-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
64,2018-01-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
40,2018-02-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
56,2018-03-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
56,2018-04-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
49,2018-05-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
67,2018-06-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
64,2018-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
57,2018-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
49,2018-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
62,2018-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
55,2018-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
55,2018-12-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
67,2019-01-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
62,2019-02-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
55,2019-03-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
42,2019-04-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
76,2019-05-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
55,2019-06-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
50,2019-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
59,2019-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
64,2019-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
49,2019-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
74,2019-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
64,2019-12-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
71,2020-01-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
56,2020-02-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
59,2020-03-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
72,2020-04-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
64,2020-05-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
50,2020-06-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
52,2020-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
50,2020-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
57,2020-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
49,2020-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
55,2020-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
51,2020-12-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
48,2021-01-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
53,2021-02-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
63,2021-03-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
60,2021-04-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
57,2021-05-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
47,2021-06-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
42,2021-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
54,2021-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
60,2021-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
47,2021-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
58,2021-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
55,2021-12-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
54,2022-01-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
44,2022-02-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
49,2022-03-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
51,2022-04-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
57,2022-05-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
64,2022-06-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
47,2022-07-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
61,2022-08-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
59,2022-09-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
67,2022-10-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
67,2022-11-01,"Female","Unlawful Entry With Intent/Burglary, Break and Enter"
277,2014-07-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
264,2014-08-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
245,2014-09-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
244,2014-10-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
266,2014-11-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
226,2014-12-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
249,2015-01-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
236,2015-02-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
245,2015-03-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
223,2015-04-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
246,2015-05-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
259,2015-06-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
261,2015-07-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
264,2015-08-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
233,2015-09-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
223,2015-10-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
253,2015-11-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
263,2015-12-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
233,2016-01-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
217,2016-02-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
251,2016-03-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
252,2016-04-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
290,2016-05-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
353,2016-06-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
284,2016-07-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
265,2016-08-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
279,2016-09-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
265,2016-10-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
260,2016-11-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
270,2016-12-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
247,2017-01-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
254,2017-02-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
231,2017-03-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
212,2017-04-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
201,2017-05-01,"Male","Unlawful Entry With Intent/Burglary, Break and Enter"
